0_000c1daa-7619-472c-93a0-73ae43fe8508,0
0_000cd756-22f7-4551-8a43-ea8b88cfc1a9,0
0_000cec57-79f9-4acf-87a1-9bb9063d012d,0
0_000d307c-cfb4-4a65-9909-7b54d6b39cc8,1
0_000d5fd5-923d-451b-be5e-fd5961cff3ea,0
0_000d9194-553f-4bde-bb14-066128c097ef,1
0_000df85e-b4c8-40dc-82cf-25f483effe20,0
0_000e69be-6083-48e9-81c7-8e45ff1794df,0
0_000ef258-8f30-4351-b0d4-d61697b20fa3,1
0_000f6a2b-61ae-41d4-a12d-705fb649ccd6,0
0_000fccb3-2639-46b8-b766-81167a5bce01,1
0_000fd7ed-3e38-4a30-8a4e-41abc122c83a,1
0_000ff87d-b0de-47c7-8fea-b4a65ee2d089,1
0_001017f2-06c8-40ae-b704-78e865aa19ad,0
0_00104e1b-6e8f-4931-a079-a29d7991eea6,0
0_0010721f-d313-4a67-989e-b32cc44665dd,0
0_00109390-af19-40e6-a0e1-c022db8ea06b,1
0_0010f47d-194a-4c50-8aa2-2e309b12ac10,1
0_001115a7-a8ef-4656-bc0a-2c24088069b7,0
0_001179c0-5bf5-4008-ab47-b10258ecf9f7,0
0_00119bb4-131f-4a2a-9cf0-ddff187993e5,1
0_00119c08-cfd8-4717-af77-4f22a1f10387,0
0_0011d4ea-9f0a-436f-9b15-296252875e65,0
0_00121d99-4110-4666-b36a-b1670b747f33,0
0_00122af2-9ce1-4da6-9251-1a99d5f11195,0
0_001230fa-a79e-4345-afed-2fef6e14aefc,1
0_001254f5-ccf0-4a48-8484-e6703e3d1f63,1
0_001260ba-0231-4be5-a6c6-e53ac827b961,1
0_00127e4f-400b-4284-8e2c-e9accbb9c54b,1
0_0012dae0-48c3-4820-a719-1793f7a7f7ee,0
0_00130aaf-66be-4824-be3a-d41f8b8caafb,1
0_00137cc4-c737-4b01-9e72-1161f3723b72,1
0_001396bb-b24f-4f19-9ade-671b6dcb356f,1
0_0013efcc-bd57-4a73-b519-2c59fa42defb,1
0_00141184-1b81-4937-ad53-f05390e64a2b,1
0_001442ea-ca81-479e-9780-ae765c1b1bde,1
0_0014cf98-576d-4d41-829d-652ee7b4b098,1
0_0014d04b-c05f-4e04-b677-9a1f5d182a6c,1
0_0014f558-7944-4060-8947-c3d863798ad8,1
0_0014f6a2-1c0b-4548-9ff2-f3b62fc0a96b,1
0_0014fd32-93eb-4bf8-b00f-7f5ea838cc71,1
0_001544ae-d305-4178-9236-8181ced909f4,0
0_00163291-7b74-4cdd-89ff-fb6e0ada2c8a,0
0_001666eb-6d08-43c2-883a-76c48d8fc34b,0
0_00179cf6-d962-4889-a787-513827076eb2,1
0_0017ac82-81d5-438e-9f8c-63bc17bc9ca2,1
0_00186766-ee41-49da-8e39-328bbef70f23,1
0_00189cd3-c830-43cd-9dc3-2241b54fcbb7,1
0_00189d78-d420-4b73-8f7f-836f795c7c06,0
0_001a5ce4-4ab7-4508-861b-56c6e40426b9,1
0_001aedd5-25aa-4000-bb0d-e192aebe0e0a,1
0_001aef51-ae28-46ba-a5f7-07f53f89a0dd,0
0_001b1c67-69b3-4ec6-9c8c-e4f84fa9fba4,1
0_001b3451-ac25-4f65-aec0-f8d7bf10ff86,1
0_001bcdcd-5413-4f0d-bc9d-47ba460c63a4,0
0_001bd376-06fa-4fab-bbfb-a496f88e1cee,1
0_001c0d07-d7be-4770-8e2a-7b5b084cd4fc,0
0_001c2462-648f-411b-b59c-eaa30787561b,0
0_001d5a75-a388-4986-bba8-2433c6b0f9b8,1
0_001dc5e3-6c41-431c-8c7b-6d073d9ea683,1
0_001de7c8-fde9-42a7-a3b1-39612d123762,1
0_001dfda4-9357-4136-9f56-4066f50e9d35,1
0_001e026a-72bc-4137-8859-3aa090ce6aa6,0
0_001e16a4-1d78-4d39-b191-df6b2cc97a02,1
0_001ebc74-ee3d-4cbf-b2ca-94d957e44583,1
0_001f40a8-1d6a-4f18-ad39-411795dcf7ff,1
0_001f6fca-d0fd-40ec-9b1c-0ec96e2fd06b,0
0_001f7f5b-8039-44b0-836d-319cfa05205a,0
0_00202254-4b6b-45c2-9471-a5b26d5c751e,1
0_00207c2a-30b3-400f-99fb-52f77722ee47,1
0_0020bfcc-989f-4b5c-8082-c1121ef078cb,0
0_0020cb4a-b00e-43d2-8016-0de1b38fc578,1
0_00210246-b302-4068-a184-09a74ff056f9,0
0_0021554f-531b-45fe-82e4-4ac1714ffa48,0
0_0021e01f-aa7d-4746-a4d6-10ec3741ec1f,1
0_0021f2d4-9895-4e6d-8e5b-c11de74de30b,0
0_00225fdd-3b93-49de-8b71-2ccf0703e61b,0
0_0022f275-b84c-4bab-a0b7-ae5d4799b8fe,1
0_00233d72-be51-447d-8a13-f5c9766f8cf6,0
0_00235849-f5ed-4435-8953-74529ec22cb1,1
0_0023efe6-5658-4168-be67-45d3316cae0d,1
0_0024ad6a-c073-45cb-bf28-11032771e182,1
0_0024cb37-2de9-41ac-bb92-97792d034216,0
0_0024e154-4f05-4a16-bc4b-1fb346e89e1f,1
0_00250620-2a55-42f5-bf93-1b1b51b5fb31,1
0_0025179d-081b-4e18-a0f7-d2cd879e27b2,1
0_002519cc-ee0c-4a73-8a7b-cb5f38cc74b7,1
0_00255410-d4c2-4fcd-bf3a-6e3ae2e6aca3,1
0_00259256-c8a2-4b6d-80bc-68b143d15a1c,1
0_00259bcf-1ea1-49cd-ba6d-179006729199,0
0_00260f8e-5f32-49ab-b3c9-256000bbc518,1
0_00279f8f-d3f4-4473-ae6c-0a41aa6ff647,1
0_0028e777-5f54-4804-98cb-6a36cc6cb1ec,0
0_00295ee5-015c-41b7-8024-e00f1527f2dc,1
0_002966bf-2101-41e3-a1db-cd6a1d1cbed6,0
0_00297b75-84de-4ea7-84df-bdd11e9fb665,0
0_0029d467-d1c5-4a83-8385-8ce0f8897b26,0
0_002a9730-a02a-46da-8036-9049de274842,0
0_002ab260-d249-46fa-83f4-3d1c3cdb8616,1
0_002b2e36-21af-4055-897a-e8155d796584,1
0_002ba7ee-a3bc-4f40-aeef-39e07d7c39de,1
0_002bb38c-180d-46bc-adde-7302600793da,0
0_002c8e3a-7201-4d8d-b614-5d5d2e417e60,0
0_002ce345-c1a1-4b90-aac9-13b50b5c709f,0
0_002de1c0-48ac-48c3-b1c2-58266f77ba37,1
0_002e17ff-3e6d-4e30-b8f0-ce9eb05f2e74,0
0_002e2503-200e-40f3-b1b6-0d74e4343ea2,1
0_002eaab9-096e-4516-b46e-cc0d42901514,1
0_002f382c-42df-4231-8710-39886bce250e,0
0_002f4922-9329-4313-8df2-e21a54eae23a,1
0_00300a49-1a0b-424d-ad2d-139932439856,1
0_0030107d-d09e-4284-aaa4-4a77d0d31869,0
0_003033f3-8953-4bcb-94df-62c227ab556e,1
0_0030ab51-b6f8-40a4-9293-2e6809c1c2f5,0
0_00314960-6fbb-445e-8c89-5ec21a69f52c,1
0_0031f3c7-9869-4b6b-89c1-0b4bb04f8496,0
0_0032b965-74d5-49e9-8272-7b5948320e6e,0
0_0032d481-e017-44ae-9dea-d1db75acbafc,0
0_00330c55-d1d7-427c-af10-52cb1b6b0361,1
0_003358d4-7930-4361-9830-48159a012f36,0
0_0033a562-767b-4694-9b2f-6c6817ec09f7,1
0_0033b54f-04ec-4b54-9d50-db4e5a91de40,0
0_0034d560-d845-49ba-8b66-70d845458727,0
0_003553ab-c3e7-40d0-a9d3-2648581cd452,0
0_0035658f-5ed3-4026-8e28-4d6507f24333,1
0_0035b35a-215a-49db-a49b-0b89ddf096bb,0
0_0037a176-7b46-429f-aff9-35c08bddd094,1
0_0037b3da-1968-4902-a79d-31f7bfb60c0e,1
0_0037bd8e-0a41-431c-bb13-f22890848bac,1
0_003831e5-f387-44a7-8698-9c2fdcb8c781,0
0_00392539-1dc0-45a7-a8ff-00a9a6d90878,0
0_00396a80-bc34-46ef-a919-4a621dd1f6b9,1
0_00396e1b-f527-4b58-9617-074f83814535,1
0_00398bed-9c31-4a97-b12f-4719ff04a40e,1
0_003a0844-c76b-4164-9f08-5a096febed4b,1
0_003a14fe-6673-45ce-8e55-076982184f5f,0
0_003a605c-6ba7-466e-954e-267995194275,1
0_003af947-65e2-436c-b0fb-5408e93be528,1
0_003b6b14-70cb-4d2b-99d4-69d3cc91e257,0
0_003b840b-a0c1-4d8b-97d9-7cc1abac06ef,1
0_003c00f6-4017-4c38-a7b6-96d76cd443bb,0
0_003c218d-ed52-4cfd-a6de-0541ffe70a15,0
0_003c2b60-1527-48c0-8a89-928cfb08fc66,1
0_003ce44d-a08a-4a6b-99ba-ada2789f5bbc,0
0_003d0b7d-8c68-49b4-b0c0-49e501978523,0
0_003d3988-92c3-4656-a838-61707447ab73,0
0_003dc4c6-9289-4f12-9a6b-1db456fc6454,0
0_003e210a-ea37-4063-97b4-c6e055e3ea0e,0
0_003fd584-63a1-4411-9de5-08858a99a3f9,0
0_003fd817-60a2-4b5a-be9c-019988e2d0fd,0
0_003fdf83-8906-4cf2-a0d1-508b2c990bef,0
0_004068f2-38a7-4b8e-93b2-80e967c57c5f,1
0_004079d3-7ff5-4d30-8df9-74461cb37966,1
0_0040c1f3-634d-4a9d-9b59-28e388e7a69a,0
0_0040c6a9-d8af-49c5-8f0f-51b643a307fa,0
0_0040d206-cfdc-45d4-ae7a-d38656cf46c0,1
0_0040d4d8-a985-4b8e-8cf8-73cf6245029e,1
0_004178b5-8aa0-464e-ba4f-cb2bb1303d5e,0
0_00418ca0-48fe-45d1-a5aa-4df0c9b051bd,1
0_0041b798-0da7-4913-b7b8-13f6be091ce6,1
0_0041c0a1-1811-4b22-98cc-24420789dde5,0
0_00435b28-1c47-4c84-b2ac-df59bd9745ad,1
0_004456e5-b2ef-4808-8ffa-d2a3c21348b2,0
0_00449273-6108-48e2-96b4-daeb9f0e3632,1
0_0044ef54-9296-4ca3-9e35-c9477cd6643b,1
0_00453dfe-1eff-4cdc-9c34-bc99ec61a008,0
0_004559f3-ffbd-4570-9a09-b11e2788ec1d,1
0_00460575-91d8-4c25-8ac7-5fc959b7550f,1
0_004623a0-f13b-4b8b-aca7-e75ac378e070,0
0_0047515e-edbd-4c8b-a9e8-3cb0b8ae45c6,0
0_0047abb7-32a1-4e11-bb62-3919444d7a73,0
0_004843e6-a384-467a-8807-91ee4c1c0c6c,1
0_00488d2c-6ec5-4111-acc9-8738d23391ed,0
0_00489303-3b7a-4398-80cb-c29b2f81832c,0
0_0049477e-187a-41a6-ae4d-46be71e43d1a,0
0_004a1d46-6c42-453f-bb26-cb0a80da40b6,0
0_004a6522-7c5a-4d3a-9c38-bdbc332e2cbd,0
0_004acb34-59ea-4e4f-b83f-c03573e59625,1
0_004b1d55-9826-4033-9a3c-7f7fcbd7c4c8,1
0_004b70e0-bc80-479d-92df-8af5316466b4,1
0_004be803-464c-4290-b9f8-7868978b934d,1
0_004bf638-85bb-4a36-b586-ef8b85e205ae,0
0_004c0b21-da75-4b72-a7f2-8302fb923baa,1
0_004c296c-cb68-41bc-bc3e-cfbd3375a9e4,1
0_004c7d88-f47b-4cca-ba11-3780eee20ee5,0
0_004c8187-d95d-4678-8c31-29ac398fd444,1
0_004dd192-8db1-49e5-8135-fc80f4da6b4a,0
0_004e386a-2f0a-4e8c-9f16-39bc598fea64,0
0_004e3f03-e566-4f65-a8ae-9e6ea04d8f2f,0
0_004e844d-bdc3-45cc-a0f5-732c278f9ff1,1
0_004ed925-1030-4c0b-8417-4ecda6b92bea,0
0_004f39ec-a21a-4685-a39c-f0bf02fc7ca5,1
0_004f40aa-9865-4164-a946-c7dae394639b,0
0_004f4627-4bb0-4c79-b93f-f85d494108ac,1
0_004f65d3-6326-428d-a531-5555028b2c35,0
0_004fbb15-d933-4a6b-9893-288f4f965686,0
0_0050276a-17ac-453a-a52d-ea867108cd57,0
0_00509dce-46e9-4f64-82c9-0229e180f4f8,1
0_0050a5c3-cf69-4c27-939d-7a3363063b1e,1
0_0050b758-ff6c-4a46-9a59-e380d11ad130,1
0_0050febb-b4d7-40f6-a073-35e05a3dde2d,1
0_0052139b-e7c7-4513-b349-e3ea9612998d,1
0_00521af2-7ebf-4c9b-a976-1673c4b16b8b,0
0_00529630-d19f-4c57-8418-298976de74b1,0
0_00531b3d-bd65-4e60-86c0-ba6012e6adc4,0
0_00535a5e-a3b1-4df2-afd7-5743a8e3d23f,0
0_0053873b-58f3-4bd7-83ac-b549498b7e0e,1
0_00541e3b-462b-4ce2-8566-f23fc52ea207,0
0_0054240b-3473-48ec-8e25-fdf448b65231,1
0_0054afb3-d799-44eb-a124-8fd1630091d4,1
0_0054f49b-9767-4986-bf0f-45a6dfcbf50d,0
0_0055188e-a2cd-4e50-9dd2-d332a9fb0eaa,1
0_00554df7-96ba-460d-bcce-19270782e592,1
0_00568cd3-9fc5-47b1-aea6-25d91fcf434e,1
0_0056c9ec-b7ad-40f4-9ad0-b540fd9f56b2,1
0_00574dd4-7f4a-43a7-ad8c-9a7cc2774a8a,1
0_0057a542-a553-41ba-8b5a-f34788664013,0
0_0057a552-5eeb-4286-8799-983afb0fdb38,0
0_00584412-67e8-46ae-91d1-8abbd3e376d3,0
0_005859f7-d216-4a9e-aa61-3c442d2a80c4,1
0_005ad965-704a-4602-ae15-74f0045441e1,1
0_005b2080-c765-4942-90e1-107e3fcf03d9,0
0_005b40a5-a54b-437f-943c-8d1a2d0894e6,0
0_005be044-f4ff-436c-8d0d-b3debaeb6d07,1
0_005c0aa2-b356-453e-af71-a14dc1b6fd30,0
0_005c5f36-6fc0-4842-a4aa-8e6f1a1202b1,1
0_005ca17c-6ce5-4184-916d-810bc057c175,0
0_005cc7e1-7110-4ee8-b1c1-ec03032c834f,0
0_005d55a1-4f60-43bf-b914-0410cb6d646d,0
0_005d7cd2-0da2-4adc-8590-0c287e6b5785,0
0_005dd870-8cff-431a-b8c7-2e251cd85a1e,1
0_005de710-89ff-4eaf-bca3-5149212719b1,0
0_005dec6a-098b-4ac5-b097-af43a19f6ce3,0
0_005eb111-2b1c-4571-8304-1c495525001f,0
0_005f25c7-cd64-41a3-818c-bf4c7713a22e,0
0_005ff839-99df-4c30-8eb5-0b2f73ae5302,0
0_00602661-ec08-47d0-b23b-dcd249f45ecc,1
0_0060d5e6-6d5c-4ce0-8dd6-fc44ced7c7cc,1
0_00613e91-2319-4528-a5a6-84bf1a93f2df,1
0_00616286-5962-4fe0-9065-0d68b2e06fec,0
0_0061f16d-0fee-4d2f-b186-4da82de6a0cd,0
0_0062ea71-6c96-4c92-ab70-80b10ba9a3ee,1
0_006383eb-701c-4c50-9b95-1cf8d05fedd3,1
0_006464a3-ba99-464b-8a33-0b7267a5f7d2,1
0_00646e66-c627-4e8c-b4a5-f68a30b623a0,1
0_0064a6d9-4d42-457e-a581-d8657085e0b5,1
0_0064bbbd-116a-4c16-8a85-ea7172ae72e9,0
0_0065661c-f5da-418a-84cd-8acacac4ed90,1
0_0065ef4e-acdf-4cda-8f87-43d2f91fcf3e,0
0_00661943-271e-47e2-a03b-80878f266b4e,0
0_0066a135-519b-433b-99d9-af82d41d0dab,1
0_0066ecff-ce87-46eb-a7a5-4a3afba17441,1
0_0066f328-68e6-4cef-929f-dc154cfcf99e,1
0_00678069-0cd5-462e-8b2e-fb8c36e0d893,0
0_0067b38d-7330-46bb-8ea2-e0d33397df78,1
0_0069a4e0-3005-43f6-b934-28335b014065,0
0_0069ec81-08a8-4b39-99f6-001b7d47063d,0
0_0069fc1c-4a2b-49da-8fc7-27f8b284ccd6,0
0_006a6325-945c-418c-9b6f-bc2eeca4b3e7,1
0_006a840f-a9d4-4696-bf27-c2067f8b2f87,0
0_006aac2d-4457-4be3-8f6f-a1bffdd15786,0
0_006aba8e-c1e2-4810-8388-462800b65faf,1
0_006acfb0-b733-4b54-853a-24aea53df87d,0
0_006b2700-91d4-428f-aaa9-ef51bdf0f33b,0
0_006ba060-a69e-48fb-8e7a-8e1f871fd9ce,1
0_006bec0b-7db6-4111-9e1e-9bb89f5e89c3,0
0_006c55a3-478b-463f-a66b-b1be84d65b67,0
0_006c7e56-d1f5-4c3e-a016-75e15edecbf4,1
0_006c8209-c6f5-4bf7-b1eb-efc6508b0967,0
0_006c94a3-a712-4783-95bb-a3350b6e368b,0
0_006cad62-b283-4f84-b891-091770d69f6b,1
0_006d014e-151b-4805-846e-5eca3b90d3cf,1
0_006d0464-5910-4c4e-b8bf-98db3cd80a9a,1
0_006d25d2-88ef-482b-8b2d-82c759b0850b,1
0_006d81e0-7eb6-441f-86e5-c38ba4ddf3e0,0
0_006e9323-7524-4fdb-91fe-ff2d121ed951,1
0_006e9a47-ddf3-46b1-8656-bea23476f375,1
0_006f50b6-c6b5-4bca-9892-c3749161b358,1
0_006fe66c-800e-4aee-a4ed-719e21700a23,0
0_007092ce-e3de-46ed-8995-18f0bfa2411e,0
0_007107a3-354f-42d4-9210-61d55bf0e407,1
0_00718602-84a0-454c-a698-59a6928dc621,1
0_0072a930-a9af-499f-b94e-8962d2487e7d,1
0_00730f72-96f5-4d9f-96a7-8e8af7e5538c,0
0_0073163d-058f-48c6-b76a-0dd2e921e9ad,1
0_00734c40-01c0-4a5a-9359-e0a7928fecdc,0
0_0073ce44-efa6-497b-92e6-268a516e1516,1
0_0074b81c-55ef-4d8d-a8e3-132152587791,0
0_00751942-1c7e-47af-a571-4fe29a1b4318,1
0_0075408a-a23e-4556-b4e1-bf345595394b,1
0_00759f7e-29f8-44c4-90d7-3f56ca914a3f,0
0_0075f1c8-0539-4dce-b4a8-42eb3b1b2b70,0
0_00760c29-cb7f-4efa-8e40-88a1cb270b85,1
0_007663ff-8a93-4bf6-a9b4-b4dee7c17f06,1
0_0076af4e-bd45-4ec1-8bd7-e062bab4566e,1
0_0076c251-9190-4d67-9245-eecfae31ddf8,1
0_0076f964-59ed-4165-9e69-49c415adbd80,0
0_00770876-00a3-43a6-aa20-f37c5d5a009a,1
0_007759be-bc56-44fc-ab05-95c7aa96db7e,0
0_0077782a-3df5-4bf2-a2a9-eb35e00549be,0
0_0077bf96-35e8-4f8a-a5b3-b31a247509a7,1
0_0077ee56-5a96-459b-9088-3b24cb05a3a4,0
0_007836fb-90f3-4f00-abf2-d8363f7a2751,0
0_00784576-a384-4c3e-b268-580fb23ff594,0
0_0078aaa8-8e57-4f5c-9a4e-caf9194a7bb6,0
0_0078c718-434e-4780-82d6-a0f5e53f5e49,1
0_0078cf2d-b32c-447e-b420-cd1137b3edbe,1
0_0078e2ae-6dc4-42c6-8610-d312d7e7ac38,0
0_0078f581-d565-4f37-89e1-d492235ad051,0
0_007904c8-eb2f-4396-952b-4aae4aa8b597,0
0_00795c8d-f106-4225-a2ba-2a83c310715a,0
0_007a6166-6cbf-4cfd-9aee-93a10844616a,0
0_007ab888-724f-4876-9b97-ec87c695fd4a,0
0_007aeda4-3242-4441-b5b0-1dd155636800,1
0_007b053d-dfc8-4e6d-853a-dedb2e5cbe9b,1
0_007b12e6-435d-4c9c-9b09-9f06f0d553e3,1
0_007b5f8c-8aca-49fc-9fcc-bbf4c0f946af,1
0_007b97ed-f58d-48c4-9574-397371fc1eb9,0
0_007bd656-bb0a-4d02-8c47-87d5e9a073dc,0
0_007cba98-d7b3-4b0d-bea8-d036cf447829,1
0_007d02ec-6e32-44c3-beb0-2269868ec44d,1
0_007e2fd9-34c0-4025-93cf-f2601a683ad5,1
0_007e4334-2955-4b17-b989-760e31aa08c0,1
0_007e4899-2e85-406d-91e4-d0abaf6c6931,1
0_007ec629-e176-4ecc-a04c-cea9e9d6498b,0
0_007ecb19-9d2a-411d-a523-ff7123ccb0f1,0
0_00800fa7-29f7-48e8-a997-fca500965fe3,1
0_00806304-9015-4997-9db3-4736008ac8ad,1
0_0080e92f-4893-459e-a319-4cc9040687d2,1
0_00810c3b-c5e6-4f8a-979c-97eee190e146,0
0_00812183-78b5-4e80-a3f6-a8e13f5870b7,1
0_008129c4-cf1e-404f-b5ff-0e8c48ae947b,1
0_00813486-4e98-4d15-ae1c-05a34be6ad57,0
0_0081d804-4dba-495a-b045-f5bac84a1034,0
0_00827033-6b01-4e16-94d8-7a5db77938d7,0
0_00828fde-5a6a-4e98-9326-baf6af0de152,0
0_0082c573-3fcb-436f-9323-2a9dfaf8118a,1
0_00833fa0-4630-4d03-b5f0-2d66caaf71da,1
0_00836c0a-ef23-4747-9c5e-4eb041a4c4f2,0
0_00842836-8a86-40cc-b08c-ea409d73a18c,1
0_00857d35-bacd-49ae-a9fc-1695f56ce63f,0
0_00868b16-fa22-406f-a6c2-b0dc7fa3267e,0
0_0086a11a-85fe-4a19-8219-8fd007fb4945,0
0_00871f61-775b-4c8a-99f2-210f88f30e10,0
0_00873a9b-8ee5-413e-8c43-b97ae18b64b2,1
0_0087e3bd-28c4-4c3a-9f71-4cb5fc63c1aa,0
0_0087ea43-1e40-4cfb-861a-a06607bc6481,1
0_0088cf69-22b3-42a6-8f9f-6733861a82b2,1
0_0089b32c-db48-43d1-b094-acc03a999473,1
0_0089c908-98e2-4d04-a92a-f2c901240bd4,0
0_0089f5a2-2e79-444d-aff4-6dbe1b18cb81,0
0_008a1b8d-850d-4ad5-8120-959a3d71d214,1
0_008a9597-0ae0-4f34-a8b4-ee8f649702ac,0
0_008b166d-3475-49b2-99ee-a6172dfd7712,1
0_008b48a5-b12b-4778-9251-c5d588f08756,0
0_008b56d9-3f5d-43fe-99ef-0df253f1b5f4,1
0_008c73dc-c737-4e87-a1f9-16d2207f2fdc,0
0_008ca85f-2834-4875-b9fe-b1fd6a285f3e,1
0_008cd69e-7886-457c-842d-a38908a52d6e,1
0_008d1b15-f6b4-4bdf-b124-6ed39b12d362,1
0_008d4a48-6484-4bb5-b37e-4322420699bb,1
0_008dcab7-08d4-4fa7-b4c7-400bd6fa1741,0
0_008e0b7e-fd34-4300-960a-e6062329a074,0
0_008e2d4a-44d4-4760-8e74-beb05837d487,1
0_008e7fe0-f29d-402c-b94c-a7b065a09f01,0
0_008eb8dd-bf20-404b-8bc3-31c265dfd9d1,0
0_008f56c4-4d92-4226-bca2-ab691c200911,0
0_00901295-1af7-4a30-b7fb-195459438fc2,0
0_0090c8b8-1c27-43de-97a6-a6bceb2b10fd,0
0_0091f518-3e35-43ff-8637-f3fc344c41f1,1
0_009214ee-c5bb-4aee-bb11-c295370f6f15,1
0_0092b4ae-b150-4fdf-aa4d-64b2ad8adeae,0
0_0093403a-1189-46bf-949e-f6cafaff1493,1
0_009427ab-7323-4f62-9397-e7f150426aa4,1
0_009442c4-b9ba-4f98-b35e-eafe1a3a0911,1
0_00948c9f-8e2b-4cd5-80ac-bf417cc556cc,1
0_0094bfed-ccaf-4ec0-9a94-d1b3579d35f5,1
0_0094f73f-34c4-45f7-9477-bc10a493a66e,1
0_0095182d-0e83-4f80-b661-a845c5a6784e,1
0_00959e1e-1aba-4c49-aae0-29c8600b6e4f,0
0_0095ae25-3b74-44ac-ab0c-4172e8172646,1
0_0096cd3a-dc9f-4a6e-aa50-93ed24e17be5,1
0_0096e2ca-86f5-4995-8c5a-4b8d4daad6b2,0
0_0096fbe1-96b5-442f-a9e5-3c125324481b,1
0_00971f90-1d2b-4757-b76c-61b7cf30f7c9,1
0_00986631-4bd9-4cfe-a43b-26dcdd7847fb,0
0_00986ae7-7177-47d4-9ea8-8f6ba0b43718,1
0_00988638-684e-4257-ba9c-301ebdda50b0,1
0_00997765-f3c6-4218-b849-8df19b956345,0
0_009a0a3a-322e-480e-b20f-674c1e438eee,0
0_009a40fe-ae8f-4e91-bc54-0330b1c5045c,1
0_009aaf2b-dd61-4abd-87bd-676a0cd36b22,1
0_009ac075-9c2b-4787-9f7b-907775a63dbc,1
0_009ac16e-02ce-4e74-b510-deb68d0af312,1
0_009b098d-99f8-4019-8574-881dfbc1de4e,1
0_009b5e59-9640-4d8f-8ebb-2d7bf872647b,0
0_009b6b9a-ce38-41be-98ef-d7a2f445bb2f,1
0_009bd2b5-32c9-40fe-8196-8a05908e1acb,0
0_009bd85a-f1a4-4d36-b3fe-27af6882b217,0
0_009ca689-2311-44b6-807a-e5ea5a21698a,1
0_009cc19c-05a7-4410-b3fe-81e5911c6e5b,1
0_009cc426-c71d-4561-9d95-2e1dfcd57c37,1
0_009cd20e-b7ff-4ff8-847e-7e43a7057685,1
0_009d3269-6abf-425e-8fc9-c36951058ed9,0
0_009d9555-8977-449b-8fdc-d6df0bab10b7,1
0_009eafad-1f65-4dd6-8373-d01c6dabeb6c,1
0_009ec5a2-9842-4a01-8e9d-39074a7292db,0
0_00a02f68-65f1-40c0-bce8-5c8b1cb2d5e7,1
0_00a0e468-50c1-4810-9e32-4d494080b908,1
0_00a162fe-ba25-4b66-aa4e-6bf5c799bfe4,0
0_00a19796-442c-46a5-b3cb-7b35b2331e26,1
0_00a1a3b6-611c-46f6-ab6a-a4ac82c4409d,0
0_00a1acfc-13bb-46ca-b5e3-2ebc67aed4e2,1
0_00a25194-5f55-478f-b161-3049bcfb747f,1
0_00a2df34-1434-4eb6-9cf6-f27ff71cf99e,0
0_00a32a51-7874-4b28-b6e7-ce08f376ba77,0
0_00a343b3-942c-48fa-841f-9cbc49c9209a,0
0_00a43483-a527-4b60-b4e8-76e802c1ba8d,1
0_00a49728-92ca-4f99-9ddb-621e8d18e63b,0
0_00a4a391-c208-4760-b625-bfad55d6a7bf,0
0_00a507d7-5174-4937-a757-2cc2e985b332,1
0_00a50b86-8ff7-400c-83a0-0c48390682f1,0
0_00a510bc-74e6-4e7a-8ba8-fb81f6d31f01,1
